21.325	0.028
21.35	0.0226
21.375	0.016799999
21.4	0.011
21.425	0.0051
21.45	-0.0008
21.475	-0.0068
21.5	-0.0126
21.525	-0.018200001
21.55	-0.023799999
21.575	-0.029200001
21.6	-0.034200001
21.625	-0.039
21.65	-0.043299999
21.675	-0.047299999
21.7	-0.050700001
21.725	-0.053700001
21.75	-0.056200001
21.775	-0.058299999
21.8	-0.059599998
21.825	-0.060299999
21.85	-0.0605
21.875	-0.060200001
21.9	-0.059400002
21.925	-0.058099998
21.95	-0.056
21.975	-0.053299999
22	-0.05
22.025	-0.046299999
22.05	-0.042200001
22.075	-0.037799999
22.1	-0.033
22.125	-0.0279
22.15	-0.0224
22.175	-0.016700001
22.2	-0.0109
22.225	-0.005
22.25	0.0009
22.275	0.0069
22.3	0.0127
22.325	0.0185
22.35	0.0241
22.375	0.0294
22.4	0.034400002
22.425	0.039099998
22.45	0.043400002
22.475	0.047400002
22.5	0.050799999
22.525	0.053799999
22.55	0.056299999
22.575	0.058099998
22.6	0.0595
22.625	0.060200001
22.65	0.060400002
22.675	0.060200001
22.7	0.0595
22.725	0.058099998
22.75	0.056099998
22.775	0.053299999
22.8	0.05
22.825	0.046200001
22.85	0.042
22.875	0.037599998
22.9	0.032799999
22.925	0.027700001
22.95	0.022299999
22.975	0.0166
23	0.0107
23.025	0.0048
23.05	-0.0011
23.075	-0.007
23.1	-0.0128
23.125	-0.0185
23.15	-0.0241
23.175	-0.0294
23.2	-0.0345
23.225	-0.039200001
23.25	-0.043599998
23.275	-0.0475
23.3	-0.051
23.325	-0.053900002
23.35	-0.056400002
23.375	-0.058299999
23.4	-0.059599998
23.425	-0.060299999
23.45	-0.0605
23.475	-0.060200001
23.5	-0.0595
23.525	-0.058099998
23.55	-0.056
23.575	-0.053200001
23.6	-0.049799999
23.625	-0.046099998
23.65	-0.042
23.675	-0.0375
23.7	-0.032700001
23.725	-0.0276
23.75	-0.0221
23.775	-0.0164
23.8	-0.0108
23.825	-0.0049
23.85	0.001
23.875	0.0069
23.9	0.0128
23.925	0.0185
23.95	0.0241
23.975	0.0294
24	0.0345
24.025	0.039200001
24.05	0.0435
24.075	0.047400002
24.1	0.050799999
24.125	0.053799999
24.15	0.056299999
24.175	0.058200001
24.2	0.0595
24.225	0.060200001
24.25	0.060400002
24.275	0.060200001
24.3	0.0595
24.325	0.058200001
24.35	0.056099998
24.375	0.053299999
24.4	0.05
24.425	0.046200001
24.45	0.042099998
24.475	0.0375
24.5	0.032799999
24.525	0.027700001
24.55	0.022200001
24.575	0.0165
24.6	0.0108
24.625	0.0046
24.65	-0.0011
24.675	-0.0071
24.7	-0.0128
24.725	-0.0185
24.75	-0.0241
24.775	-0.0296
24.8	-0.0345
24.825	-0.039299999
24.85	-0.043700001
24.875	-0.0475
24.9	-0.051
24.925	-0.053900002
24.95	-0.056400002
24.975	-0.058299999
25	-0.059599998
25.025	-0.060299999
25.05	-0.0605
25.075	-0.060200001
25.1	-0.0595
25.125	-0.058099998
25.15	-0.056
25.175	-0.053200001
25.2	-0.049799999
25.225	-0.046
25.25	-0.041900002
25.275	-0.037900002
25.3	-0.033099998
25.325	-0.028
25.35	-0.022700001
25.375	-0.017
25.4	-0.0111
25.425	-0.0051
25.45	0.0007
25.475	0.0066
25.5	0.0124
25.525	0.018299999
25.55	0.0239
25.575	0.029200001
25.6	0.034299999
25.625	0.039
25.65	0.043299999
25.675	0.047299999
25.7	0.050700001
25.725	0.053700001
25.75	0.056200001
25.775	0.058200001
25.8	0.0595
25.825	0.060299999
25.85	0.0605
25.875	0.060200001
25.9	0.0595
25.925	0.058099998
25.95	0.056099998
25.975	0.053299999
26	0.05
26.025	0.046200001
26.05	0.042099998
26.075	0.037700001
26.1	0.032900002
26.125	0.027799999
26.15	0.0224
26.175	0.016700001
26.2	0.0107
26.225	0.0046
26.25	-0.0011
26.275	-0.0071
26.3	-0.013
26.325	-0.018700001
26.35	-0.0239
26.375	-0.0296
26.4	-0.034599998
26.425	-0.039299999
26.45	-0.043599998
26.475	-0.0475
26.5	-0.051
26.525	-0.053900002
26.55	-0.056400002
26.575	-0.058299999
26.6	-0.059599998
26.625	-0.060299999
26.65	-0.0605
26.675	-0.060200001
26.7	-0.0595
26.725	-0.058099998
26.75	-0.056099998
26.775	-0.053299999
26.8	-0.05
26.825	-0.046200001
26.85	-0.042099998
26.875	-0.037700001
26.9	-0.032900002
26.925	-0.027700001
26.95	-0.022200001
26.975	-0.0165
27	-0.0107
27.025	-0.0048
27.05	0.0011
27.075	0.0068
27.1	0.0125
27.125	0.0181
27.15	0.0234
27.175	0.0285
27.2	0.033299999
27.225	0.037599998
27.25	0.0415
27.275	0.044900002
27.3	0.047799999
27.325	0.050299999
27.35	0.052200001
27.375	0.0535
27.4	0.054299999
27.425	0.0545
27.45	0.054299999
27.475	0.053599998
27.5	0.0525
27.525	0.050700001
27.55	0.048099998
27.575	0.045099998
27.6	0.041799999
27.625	0.038200001
27.65	0.034400002
27.675	0.0304
27.7	0.0261
27.725	0.021700001
27.75	0.017200001
27.775	0.0126
27.8	0.0079
27.825	0.0034
27.85	-0.001
27.875	-0.0053
27.9	-0.0094
27.925	-0.0133
27.95	-0.016799999
27.975	-0.0201
28	-0.0231
28.025	-0.025700001
28.05	-0.028
28.075	-0.0299
28.1	-0.031299999
28.125	-0.0325
28.15	-0.033200001
28.175	-0.0335
28.2	-0.033599998
28.225	-0.033400002
28.25	-0.032900002
28.275	-0.032099998
28.3	-0.030700001
28.325	-0.029
28.35	-0.027
28.375	-0.0249
28.4	-0.0229
28.425	-0.020700001
28.45	-0.0184
28.475	-0.016
28.5	-0.0135
28.525	-0.0109
28.55	-0.0084
28.575	-0.0061
28.6	-0.0038
28.625	-0.0017
28.65	0.0003
28.675	0.0024
28.7	0.0041
28.725	0.0056
28.75	0.007
28.775	0.0082
28.8	0.0091
28.825	0.0099
28.85	0.0105
28.875	0.0109
28.9	0.0111
28.925	0.0112
28.95	0.0111
28.975	0.011
29	0.0107
29.025	0.0103
29.05	0.0097
29.075	0.009
29.1	0.0082
29.125	0.0074
29.15	0.0067
29.175	0.0059
29.2	0.0052
29.225	0.0044
29.25	0.0037
29.275	0.0029
29.3	0.0023
29.325	0.0017
29.35	0.0013
29.375	0.0008
29.4	0.0004
29.425	0.0001
29.45	-0.0002
29.475	-0.0004
29.5	-0.0005
29.525	-0.0006
29.55	-0.0006
29.575	-0.0006
29.6	-0.0006
29.625	-0.0006
29.65	-0.0006
29.675	-0.0005
29.7	-0.0005
29.725	-0.0004
29.75	-0.0003
29.775	-0.0002
29.8	-0.0002
29.825	-0.0001
29.85	-0.0001
29.875	-0.0001
29.9	-0.0001
29.925	-0.0001
29.95	-0.0001
29.975	-0.0001
30	-0.0001
30.025	-0.0001
30.05	-0.0001
30.075	-0.0001
30.1	0
30.125	0
30.15	0
30.175	0
30.2	0
30.225	0
30.25	0
30.275	0
30.3	0.0001
30.325	0.0001
30.35	0.0001
30.375	0.0001
30.4	0.0001
30.425	0.0001
30.45	0.0001
30.475	0.0001
30.5	0.0001
30.525	0.0001
30.55	0.0001
30.575	0.0001
30.6	0.0001
30.625	0.0001
30.65	0.0001
30.675	0.0001
30.7	0.0001
30.725	0.0001
30.75	0.0001
30.775	0.0001
